country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,40195,1.06,1166,877,117,4022,2021-01-24T00:00:00
PL,lubuskie,36063,1.44,893,806,170,4909,2021-01-24T00:00:00
PL,podlaskie,39433,1.37,1025,601,180,4999,2021-01-24T00:00:00
PL,warmińsko-mazurskie,16576,1.2,525,770,181,9151,2021-01-24T00:00:00
PL,podkarpackie,65117,0.9,2106,1452,211,5347,2021-01-24T00:00:00
PL,małopolskie,9579,0.64,418,1899,243,8808,2021-01-24T00:00:00
PL,lubelskie,73821,1.11,2328,1521,260,7480,2021-01-24T00:00:00
PL,dolnośląskie,13112,0.87,463,1961,278,12216,2021-01-24T00:00:00
PL,zachodniopomorskie,76634,1.53,1433,1512,285,11512,2021-01-24T00:00:00
PL,łódzkie,15466,1.16,779,1983,304,10961,2021-01-24T00:00:00
PL,śląskie,19688,0.78,781,2279,394,13134,2021-01-24T00:00:00
PL,kujawsko-pomorskie,101962,2.16,2124,2125,529,12210,2021-01-24T00:00:00
PL,pomorskie,99116,1.96,2052,2310,502,15624,2021-01-24T00:00:00
PL,wielkopolskie,150214,1.45,3713,2767,545,17850,2021-01-24T00:00:00
PL,mazowieckie,180498,1.27,4182,4749,754,35214,2021-01-24T00:00:00
PL,świętokrzyskie,3820,0.66,204,950,95,2748,2021-01-24T00:00:00
