country,nuts_2,cases,deaths,datetime
PL,śląskie,11825,288,2020-06-21T00:00:00
PL,lubuskie,153,0,2020-06-21T00:00:00
PL,małopolskie,1616,44,2020-06-21T00:00:00
PL,warmińsko-mazurskie,209,1,2020-06-21T00:00:00
PL,wielkopolskie,2455,170,2020-06-21T00:00:00
PL,łódzkie,2830,140,2020-06-21T00:00:00
PL,dolnośląskie,2853,135,2020-06-21T00:00:00
PL,mazowieckie,4726,314,2020-06-21T00:00:00
PL,podkarpackie,549,47,2020-06-21T00:00:00
PL,lubelskie,592,17,2020-06-21T00:00:00
PL,zachodniopomorskie,597,20,2020-06-21T00:00:00
PL,pomorskie,615,38,2020-06-21T00:00:00
PL,kujawsko-pomorskie,652,50,2020-06-21T00:00:00
PL,podlaskie,703,10,2020-06-21T00:00:00
PL,świętokrzyskie,704,32,2020-06-21T00:00:00
PL,opolskie,852,50,2020-06-21T00:00:00
