country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74527,0.15,2059,909,17,2221,2021-10-02T00:00:00
PL,opolskie,70524,0.15,2069,818,16,1807,2021-10-02T00:00:00
PL,świętokrzyskie,2466,0.18,380,1171,23,1242,2021-10-02T00:00:00
PL,mazowieckie,401333,0.45,9502,6956,272,24681,2021-10-02T00:00:00
PL,lubelskie,130795,1.21,4585,2846,279,9412,2021-10-02T00:00:00
PL,podkarpackie,128571,0.27,4492,2353,68,3228,2021-10-02T00:00:00
PL,łódzkie,7783,0.24,547,2780,65,6267,2021-10-02T00:00:00
PL,warmińsko-mazurskie,3003,0.43,228,1577,82,2038,2021-10-02T00:00:00
PL,kujawsko-pomorskie,182228,0.3,4817,1956,70,2466,2021-10-02T00:00:00
PL,wielkopolskie,287471,0.19,7403,2646,76,6492,2021-10-02T00:00:00
PL,dolnośląskie,8836,0.23,603,2670,78,6094,2021-10-02T00:00:00
PL,małopolskie,8280,0.21,638,3155,81,4961,2021-10-02T00:00:00
PL,śląskie,11910,0.18,1301,4124,94,5304,2021-10-02T00:00:00
PL,pomorskie,194091,0.34,4509,2374,86,5009,2021-10-02T00:00:00
PL,zachodniopomorskie,131841,0.48,2956,1893,94,4025,2021-10-02T00:00:00
PL,podlaskie,71592,0.77,2169,1269,101,4242,2021-10-02T00:00:00
