country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,73952,0.1,2026,1338,12,1564,2021-06-03T00:00:00
PL,warmińsko-mazurskie,1818,0.08,175,1472,25,1274,2021-06-03T00:00:00
PL,świętokrzyskie,1773,0.1,285,1434,15,1146,2021-06-03T00:00:00
PL,podkarpackie,126439,0.08,4416,2491,20,1806,2021-06-03T00:00:00
PL,podlaskie,69788,0.16,2124,1069,21,1167,2021-06-03T00:00:00
PL,pomorskie,192250,0.1,4425,3712,26,3733,2021-06-03T00:00:00
PL,kujawsko-pomorskie,180886,0.14,4729,2349,38,2057,2021-06-03T00:00:00
PL,opolskie,69789,0.32,2031,1162,37,1627,2021-06-03T00:00:00
PL,zachodniopomorskie,129728,0.19,2882,2408,44,2765,2021-06-03T00:00:00
PL,lubelskie,126521,0.2,4444,2428,51,2864,2021-06-03T00:00:00
PL,łódzkie,5507,0.17,432,3887,90,4882,2021-06-03T00:00:00
PL,małopolskie,5133,0.13,502,4148,52,3898,2021-06-03T00:00:00
PL,mazowieckie,396030,0.11,9316,8628,132,18657,2021-06-03T00:00:00
PL,wielkopolskie,285103,0.18,7253,3933,79,6384,2021-06-03T00:00:00
PL,dolnośląskie,6535,0.23,488,4171,103,4893,2021-06-03T00:00:00
PL,śląskie,9208,0.15,1123,6184,88,5440,2021-06-03T00:00:00
