country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74498,0.17,2059,852,19,1972,2021-09-30T00:00:00
PL,mazowieckie,400861,0.38,9500,6633,228,24166,2021-09-30T00:00:00
PL,świętokrzyskie,2426,0.17,379,1013,24,1276,2021-09-30T00:00:00
PL,opolskie,70491,0.22,2063,851,25,1665,2021-09-30T00:00:00
PL,lubelskie,130267,1.15,4575,2654,262,7944,2021-09-30T00:00:00
PL,kujawsko-pomorskie,182128,0.18,4814,1726,41,2527,2021-09-30T00:00:00
PL,warmińsko-mazurskie,2894,0.27,226,1341,42,1835,2021-09-30T00:00:00
PL,pomorskie,193958,0.2,4507,2178,56,4723,2021-09-30T00:00:00
PL,wielkopolskie,287337,0.14,7402,2501,51,6490,2021-09-30T00:00:00
PL,śląskie,11764,0.12,1300,4185,64,5267,2021-09-30T00:00:00
PL,łódzkie,7659,0.23,543,2574,64,6189,2021-09-30T00:00:00
PL,podlaskie,71396,0.63,2168,1168,80,3243,2021-09-30T00:00:00
PL,zachodniopomorskie,131654,0.44,2956,1727,94,3719,2021-09-30T00:00:00
PL,dolnośląskie,8696,0.28,603,2655,96,6153,2021-09-30T00:00:00
PL,podkarpackie,128441,0.38,4489,2393,91,2924,2021-09-30T00:00:00
PL,małopolskie,8115,0.28,635,2794,107,4835,2021-09-30T00:00:00
