country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74072,0.0,2050,808,0,2065,2021-07-23T00:00:00
PL,opolskie,70009,0.0,2055,838,2,2030,2021-07-23T00:00:00
PL,świętokrzyskie,2000,0.01,359,1207,2,1657,2021-07-23T00:00:00
PL,wielkopolskie,285969,0.04,7374,2389,13,6924,2021-07-23T00:00:00
PL,małopolskie,5734,0.04,601,2872,23,5295,2021-07-23T00:00:00
PL,mazowieckie,397097,0.03,9451,5434,25,23985,2021-07-23T00:00:00
PL,pomorskie,192603,0.07,4487,2113,19,4522,2021-07-23T00:00:00
PL,podkarpackie,126734,0.01,4460,1830,5,2915,2021-07-23T00:00:00
PL,podlaskie,70023,0.02,2149,836,3,2238,2021-07-23T00:00:00
PL,śląskie,9983,0.04,1269,4296,23,6296,2021-07-23T00:00:00
PL,dolnośląskie,7172,0.01,587,2345,5,7682,2021-07-23T00:00:00
PL,lubelskie,127092,0.01,4525,1827,3,4783,2021-07-23T00:00:00
PL,łódzkie,6116,0.01,510,2558,7,6798,2021-07-23T00:00:00
PL,warmińsko-mazurskie,2057,0.02,212,1081,4,1706,2021-07-23T00:00:00
PL,zachodniopomorskie,130100,0.02,2933,1600,5,3053,2021-07-23T00:00:00
PL,kujawsko-pomorskie,181233,0.02,4785,1425,6,2558,2021-07-23T00:00:00
