country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,dolnośląskie,9715,0.37,619,2603,123,6283,2021-10-14T00:00:00
PL,małopolskie,9433,0.4,657,2943,169,5148,2021-10-14T00:00:00
PL,wielkopolskie,288371,0.4,7418,2541,146,7489,2021-10-14T00:00:00
PL,śląskie,12933,0.32,1327,4711,166,6000,2021-10-14T00:00:00
PL,podkarpackie,129570,0.72,4516,2575,174,3863,2021-10-14T00:00:00
PL,zachodniopomorskie,133065,0.92,2965,2087,185,5656,2021-10-14T00:00:00
PL,pomorskie,195133,0.69,4520,2677,178,6728,2021-10-14T00:00:00
PL,łódzkie,8867,0.68,566,3206,185,7715,2021-10-14T00:00:00
PL,podlaskie,73723,2.66,2192,1907,333,8216,2021-10-14T00:00:00
PL,opolskie,70766,0.33,2077,1001,37,2008,2021-10-14T00:00:00
PL,lubuskie,74815,0.33,2060,1138,37,2175,2021-10-14T00:00:00
PL,świętokrzyskie,2762,0.32,386,1241,42,1449,2021-10-14T00:00:00
PL,mazowieckie,405201,0.99,9540,6725,600,26765,2021-10-14T00:00:00
PL,lubelskie,135345,3.19,4668,3752,705,14635,2021-10-14T00:00:00
PL,warmińsko-mazurskie,3692,0.58,240,1829,87,3477,2021-10-14T00:00:00
PL,kujawsko-pomorskie,182865,0.43,4835,1838,104,3557,2021-10-14T00:00:00
