country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,3365,0.7,396,960,101,2565,2021-10-24T00:00:00
PL,warmińsko-mazurskie,4817,0.94,254,875,149,6807,2021-10-24T00:00:00
PL,łódzkie,10595,0.97,593,2369,262,9877,2021-10-24T00:00:00
PL,małopolskie,11132,0.59,681,2282,222,8292,2021-10-24T00:00:00
PL,dolnośląskie,11309,0.79,630,1808,248,8986,2021-10-24T00:00:00
PL,śląskie,14677,0.5,1351,2855,240,8840,2021-10-24T00:00:00
PL,opolskie,71280,0.79,2088,669,78,3056,2021-10-24T00:00:00
PL,lubuskie,75299,0.57,2068,786,68,4123,2021-10-24T00:00:00
PL,podlaskie,77205,3.73,2229,1372,471,15726,2021-10-24T00:00:00
PL,podkarpackie,131378,1.47,4544,2237,335,7509,2021-10-24T00:00:00
PL,zachodniopomorskie,134870,1.26,2979,1479,234,9413,2021-10-24T00:00:00
PL,lubelskie,143340,4.3,4737,3152,975,28468,2021-10-24T00:00:00
PL,kujawsko-pomorskie,184133,0.75,4848,1277,166,6253,2021-10-24T00:00:00
PL,pomorskie,196629,0.76,4522,2103,191,10597,2021-10-24T00:00:00
PL,wielkopolskie,289897,0.56,7442,1918,207,11794,2021-10-24T00:00:00
PL,mazowieckie,412236,1.89,9578,5888,1113,43539,2021-10-24T00:00:00
