country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,zachodniopomorskie,108346,6.34,2171,4107,1150,16200,2021-04-01T00:00:00
PL,lubelskie,104111,6.25,3499,4504,1382,16759,2021-04-01T00:00:00
PL,podkarpackie,108276,6.91,3168,4235,1568,23860,2021-04-01T00:00:00
PL,kujawsko-pomorskie,155297,8.66,3531,5695,1993,22305,2021-04-01T00:00:00
PL,pomorskie,165068,7.98,3402,6074,1942,30024,2021-04-01T00:00:00
PL,łódzkie,62657,8.66,1865,7240,2220,27431,2021-04-01T00:00:00
PL,małopolskie,72936,8.98,1463,8240,3202,40770,2021-04-01T00:00:00
PL,dolnośląskie,78434,11.42,1523,8761,3536,38481,2021-04-01T00:00:00
PL,wielkopolskie,230083,11.59,5248,10511,4152,50790,2021-04-01T00:00:00
PL,mazowieckie,326492,8.85,6935,17426,5197,79189,2021-04-01T00:00:00
PL,podlaskie,60311,4.32,1692,1966,535,8226,2021-04-01T00:00:00
PL,śląskie,132006,13.3,2721,14840,6216,65905,2021-04-01T00:00:00
PL,opolskie,55782,8.23,1558,2355,836,9168,2021-04-01T00:00:00
PL,lubuskie,62010,8.07,1470,2649,847,12219,2021-04-01T00:00:00
PL,świętokrzyskie,24235,7.32,790,2941,985,12495,2021-04-01T00:00:00
PL,warmińsko-mazurskie,60723,6.58,1395,3142,970,14409,2021-04-01T00:00:00
