country,nuts_2,cases,deaths,datetime
PL,lubuskie,87,0,2020-04-28T00:00:00
PL,warmińsko-mazurskie,146,1,2020-04-28T00:00:00
PL,świętokrzyskie,264,8,2020-04-28T00:00:00
PL,podkarpackie,325,19,2020-04-28T00:00:00
PL,lubelskie,356,13,2020-04-28T00:00:00
PL,podlaskie,367,3,2020-04-28T00:00:00
PL,zachodniopomorskie,376,9,2020-04-28T00:00:00
PL,opolskie,378,27,2020-04-28T00:00:00
PL,pomorskie,394,8,2020-04-28T00:00:00
PL,kujawsko-pomorskie,518,27,2020-04-28T00:00:00
PL,małopolskie,852,29,2020-04-28T00:00:00
PL,łódzkie,904,23,2020-04-28T00:00:00
PL,wielkopolskie,1376,85,2020-04-28T00:00:00
PL,dolnośląskie,1461,44,2020-04-28T00:00:00
PL,śląskie,2023,105,2020-04-28T00:00:00
PL,mazowieckie,2391,195,2020-04-28T00:00:00
