country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,3377,1.02,154,1515,142,2739,2021-01-20T00:00:00
PL,opolskie,39740,1.41,1147,910,150,4344,2021-01-20T00:00:00
PL,podkarpackie,64376,0.9,2060,2145,228,5669,2021-01-20T00:00:00
PL,lubuskie,35327,1.99,852,1279,223,5301,2021-01-20T00:00:00
PL,małopolskie,8525,0.82,366,2831,302,9664,2021-01-20T00:00:00
PL,podlaskie,38599,2.8,990,1196,348,5245,2021-01-20T00:00:00
PL,dolnośląskie,11514,1.16,418,3448,388,13001,2021-01-20T00:00:00
PL,lubelskie,72575,1.7,2251,2222,396,8145,2021-01-20T00:00:00
PL,łódzkie,14074,1.6,682,3219,435,11882,2021-01-20T00:00:00
PL,kujawsko-pomorskie,99529,2.58,2019,2777,576,13744,2021-01-20T00:00:00
PL,warmińsko-mazurskie,15154,3.86,444,2087,571,10089,2021-01-20T00:00:00
PL,zachodniopomorskie,74925,3.25,1368,2648,589,12387,2021-01-20T00:00:00
PL,pomorskie,96632,2.48,1951,3192,629,16211,2021-01-20T00:00:00
PL,śląskie,17830,1.44,684,5017,710,14745,2021-01-20T00:00:00
PL,wielkopolskie,147693,1.95,3587,4366,747,18815,2021-01-20T00:00:00
PL,mazowieckie,177145,1.64,3998,7027,1032,36241,2021-01-20T00:00:00
