country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,73939,0.12,2016,1678,14,1774,2021-06-01T00:00:00
PL,podkarpackie,126412,0.06,4400,2810,15,1962,2021-06-01T00:00:00
PL,podlaskie,69743,0.14,2120,1534,20,1299,2021-06-01T00:00:00
PL,kujawsko-pomorskie,180831,0.09,4727,2638,22,2396,2021-06-01T00:00:00
PL,opolskie,69733,0.18,2025,1555,23,1860,2021-06-01T00:00:00
PL,warmińsko-mazurskie,1793,0.15,168,2096,27,1570,2021-06-01T00:00:00
PL,świętokrzyskie,1749,0.21,273,1448,30,1197,2021-06-01T00:00:00
PL,zachodniopomorskie,129658,0.19,2864,2842,43,3292,2021-06-01T00:00:00
PL,pomorskie,192200,0.17,4416,4086,44,4423,2021-06-01T00:00:00
PL,lubelskie,126430,0.2,4421,2999,55,2977,2021-06-01T00:00:00
PL,dolnośląskie,6404,0.17,475,4238,70,5723,2021-06-01T00:00:00
PL,małopolskie,5039,0.15,487,4513,74,4481,2021-06-01T00:00:00
PL,mazowieckie,395885,0.1,9305,8636,88,19387,2021-06-01T00:00:00
PL,łódzkie,5404,0.24,406,4467,119,5396,2021-06-01T00:00:00
PL,śląskie,9054,0.14,1091,6458,86,6311,2021-06-01T00:00:00
PL,wielkopolskie,284966,0.18,7238,4202,88,7460,2021-06-01T00:00:00
