country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,18908,8.32,666,3280,1233,10795,2021-03-25T00:00:00
PL,warmińsko-mazurskie,55133,7.62,1272,3200,1124,16656,2021-03-25T00:00:00
PL,zachodniopomorskie,101548,6.87,2095,3734,1241,15113,2021-03-25T00:00:00
PL,podkarpackie,99458,7.05,2967,5046,1902,23965,2021-03-25T00:00:00
PL,pomorskie,153281,8.5,3226,5707,2050,30507,2021-03-25T00:00:00
PL,łódzkie,51339,8.61,1687,6857,2215,25164,2021-03-25T00:00:00
PL,kujawsko-pomorskie,145044,10.89,3321,6428,2448,22526,2021-03-25T00:00:00
PL,dolnośląskie,60510,9.25,1337,7300,2933,32770,2021-03-25T00:00:00
PL,małopolskie,55968,8.55,1257,7695,3069,35955,2021-03-25T00:00:00
PL,wielkopolskie,207967,9.52,5021,8502,3427,43803,2021-03-25T00:00:00
PL,mazowieckie,295346,9.4,6589,17371,6017,75092,2021-03-25T00:00:00
PL,śląskie,99625,12.05,2375,12946,5664,57956,2021-03-25T00:00:00
PL,podlaskie,57157,4.9,1613,1922,611,8534,2021-03-25T00:00:00
PL,opolskie,51546,6.55,1472,2171,671,8635,2021-03-25T00:00:00
PL,lubuskie,57126,9.27,1383,3012,995,11685,2021-03-25T00:00:00
PL,lubelskie,97469,4.61,3345,4110,1043,15694,2021-03-25T00:00:00
