country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,41504,1.04,1233,892,112,2804,2021-02-06T00:00:00
PL,świętokrzyskie,5069,1.32,290,1473,209,2193,2021-02-06T00:00:00
PL,lubuskie,38184,1.78,1005,1138,199,4546,2021-02-06T00:00:00
PL,podkarpackie,67448,0.96,2236,1608,229,4937,2021-02-06T00:00:00
PL,podlaskie,42094,1.84,1149,1194,233,4524,2021-02-06T00:00:00
PL,zachodniopomorskie,80762,1.64,1631,1833,310,8696,2021-02-06T00:00:00
PL,małopolskie,12833,0.86,581,2914,319,7161,2021-02-06T00:00:00
PL,łódzkie,19169,1.3,1038,2993,364,9545,2021-02-06T00:00:00
PL,lubelskie,77283,1.52,2568,2066,353,6486,2021-02-06T00:00:00
PL,dolnośląskie,17360,1.14,664,3023,364,9123,2021-02-06T00:00:00
PL,warmińsko-mazurskie,21133,3.09,690,1553,454,8796,2021-02-06T00:00:00
PL,wielkopolskie,156535,1.29,4051,3696,493,15215,2021-02-06T00:00:00
PL,kujawsko-pomorskie,108202,2.25,2475,2772,541,10751,2021-02-06T00:00:00
PL,śląskie,25332,1.08,1052,3909,543,10849,2021-02-06T00:00:00
PL,pomorskie,105545,2.56,2335,3355,642,14270,2021-02-06T00:00:00
PL,mazowieckie,191168,1.82,4822,7170,1121,29672,2021-02-06T00:00:00
