country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,2104,0.01,362,1112,2,833,2021-08-20T00:00:00
PL,podlaskie,70229,0.09,2153,998,12,1209,2021-08-20T00:00:00
PL,pomorskie,192853,0.05,4492,2255,11,3471,2021-08-20T00:00:00
PL,podkarpackie,127011,0.06,4465,2331,24,1868,2021-08-20T00:00:00
PL,dolnośląskie,7438,0.04,593,2536,15,5783,2021-08-20T00:00:00
PL,kujawsko-pomorskie,181411,0.06,4791,1497,16,1781,2021-08-20T00:00:00
PL,łódzkie,6327,0.06,513,2673,15,4438,2021-08-20T00:00:00
PL,wielkopolskie,286228,0.04,7385,2466,19,5328,2021-08-20T00:00:00
PL,zachodniopomorskie,130284,0.1,2935,1594,20,2133,2021-08-20T00:00:00
PL,śląskie,10396,0.04,1277,4429,24,5053,2021-08-20T00:00:00
PL,lubuskie,74156,0.02,2053,911,4,1545,2021-08-20T00:00:00
PL,opolskie,70110,0.03,2057,973,4,1528,2021-08-20T00:00:00
PL,małopolskie,6304,0.09,604,3154,36,3663,2021-08-20T00:00:00
PL,mazowieckie,397696,0.06,9459,4660,36,17373,2021-08-20T00:00:00
PL,warmińsko-mazurskie,2204,0.06,215,1197,10,1168,2021-08-20T00:00:00
PL,lubelskie,127392,0.04,4533,1778,10,2799,2021-08-20T00:00:00
