country,nuts_2,cases,deaths,datetime
PL,pomorskie,1026,39,2020-08-06T00:00:00
PL,podlaskie,1040,22,2020-08-06T00:00:00
PL,świętokrzyskie,1044,45,2020-08-06T00:00:00
PL,lubelskie,1060,21,2020-08-06T00:00:00
PL,opolskie,1260,57,2020-08-06T00:00:00
PL,podkarpackie,1500,67,2020-08-06T00:00:00
PL,śląskie,17229,403,2020-08-06T00:00:00
PL,dolnośląskie,3414,156,2020-08-06T00:00:00
PL,warmińsko-mazurskie,414,2,2020-08-06T00:00:00
PL,małopolskie,4142,76,2020-08-06T00:00:00
PL,łódzkie,4170,212,2020-08-06T00:00:00
PL,wielkopolskie,4230,202,2020-08-06T00:00:00
PL,lubuskie,458,12,2020-08-06T00:00:00
PL,mazowieckie,6878,387,2020-08-06T00:00:00
PL,zachodniopomorskie,812,23,2020-08-06T00:00:00
PL,kujawsko-pomorskie,838,50,2020-08-06T00:00:00
