country,nuts_2,cases,deaths,datetime
PL,śląskie,13312,342,2020-07-06T00:00:00
PL,lubuskie,152,0,2020-07-06T00:00:00
PL,małopolskie,1863,44,2020-07-06T00:00:00
PL,warmińsko-mazurskie,274,1,2020-07-06T00:00:00
PL,dolnośląskie,2941,149,2020-07-06T00:00:00
PL,wielkopolskie,2950,178,2020-07-06T00:00:00
PL,łódzkie,3278,176,2020-07-06T00:00:00
PL,mazowieckie,5208,346,2020-07-06T00:00:00
PL,zachodniopomorskie,621,22,2020-07-06T00:00:00
PL,kujawsko-pomorskie,684,49,2020-07-06T00:00:00
PL,pomorskie,688,38,2020-07-06T00:00:00
PL,lubelskie,718,18,2020-07-06T00:00:00
PL,podkarpackie,774,55,2020-07-06T00:00:00
PL,świętokrzyskie,839,40,2020-07-06T00:00:00
PL,podlaskie,880,12,2020-07-06T00:00:00
PL,opolskie,973,51,2020-07-06T00:00:00
