country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,129549,0.58,4563,1577,132,6698,2021-09-26T00:00:00
PL,mazowieckie,400229,0.24,9484,4231,146,25917,2021-09-26T00:00:00
PL,lubuskie,74451,0.14,2059,542,17,2266,2021-09-26T00:00:00
PL,warmińsko-mazurskie,2758,0.11,225,771,16,1628,2021-09-26T00:00:00
PL,kujawsko-pomorskie,182016,0.09,4806,1170,23,2259,2021-09-26T00:00:00
PL,pomorskie,193752,0.09,4504,1603,28,4105,2021-09-26T00:00:00
PL,łódzkie,7441,0.11,540,1955,32,7038,2021-09-26T00:00:00
PL,dolnośląskie,8483,0.1,600,1394,32,6081,2021-09-26T00:00:00
PL,wielkopolskie,287164,0.09,7401,1954,37,6023,2021-09-26T00:00:00
PL,podlaskie,71136,0.31,2162,809,44,2362,2021-09-26T00:00:00
PL,małopolskie,7834,0.12,630,2830,44,4491,2021-09-26T00:00:00
PL,śląskie,11583,0.09,1292,2901,50,5065,2021-09-26T00:00:00
PL,zachodniopomorskie,131390,0.25,2953,1189,49,3550,2021-09-26T00:00:00
PL,podkarpackie,128196,0.24,4483,2065,59,2367,2021-09-26T00:00:00
PL,opolskie,70443,0.07,2060,748,7,1936,2021-09-26T00:00:00
PL,świętokrzyskie,2375,0.06,379,791,7,1292,2021-09-26T00:00:00
