country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,mazowieckie,197213,2.01,5077,8393,1212,29257,2021-02-13T00:00:00
PL,opolskie,42112,1.21,1285,1376,126,2595,2021-02-13T00:00:00
PL,świętokrzyskie,5861,1.05,344,1391,181,2155,2021-02-13T00:00:00
PL,lubuskie,39482,2.32,1054,1549,259,4755,2021-02-13T00:00:00
PL,lubelskie,79017,1.26,2724,2248,295,6400,2021-02-13T00:00:00
PL,podlaskie,43622,2.48,1204,1254,315,4840,2021-02-13T00:00:00
PL,podkarpackie,69223,1.39,2290,1879,333,6196,2021-02-13T00:00:00
PL,łódzkie,20982,1.27,1145,3124,342,8447,2021-02-13T00:00:00
PL,zachodniopomorskie,82578,1.97,1719,2191,362,7825,2021-02-13T00:00:00
PL,małopolskie,14644,1.04,667,3202,386,7147,2021-02-13T00:00:00
PL,dolnośląskie,19391,1.39,748,3418,440,8085,2021-02-13T00:00:00
PL,wielkopolskie,159595,1.41,4226,3798,559,14171,2021-02-13T00:00:00
PL,warmińsko-mazurskie,24046,3.54,764,2005,528,10163,2021-02-13T00:00:00
PL,kujawsko-pomorskie,111314,2.5,2602,3222,608,10759,2021-02-13T00:00:00
PL,śląskie,28620,1.22,1179,4123,590,10674,2021-02-13T00:00:00
PL,pomorskie,109233,2.45,2504,3174,612,14485,2021-02-13T00:00:00
