country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,śląskie,1938,2.41,135,7836,1209,18049,2021-05-06T00:00:00
PL,podlaskie,68416,0.95,2027,1493,130,2638,2021-05-06T00:00:00
PL,podkarpackie,125129,0.54,4182,3299,186,4387,2021-05-06T00:00:00
PL,lubuskie,72736,1.2,1887,1738,130,3481,2021-05-06T00:00:00
PL,świętokrzyskie,333,1.4,35,1889,187,3502,2021-05-06T00:00:00
PL,warmińsko-mazurskie,339,1.27,26,2326,195,3393,2021-05-06T00:00:00
PL,opolskie,67851,1.88,1917,1669,200,3927,2021-05-06T00:00:00
PL,zachodniopomorskie,126746,1.65,2654,2751,312,6865,2021-05-06T00:00:00
PL,kujawsko-pomorskie,178107,1.55,4510,3102,346,6467,2021-05-06T00:00:00
PL,pomorskie,188884,1.37,4164,3651,340,7858,2021-05-06T00:00:00
PL,lubelskie,123407,1.68,4220,3218,375,7339,2021-05-06T00:00:00
PL,łódzkie,1013,1.87,57,4637,515,9801,2021-05-06T00:00:00
PL,małopolskie,979,1.41,122,4939,515,12022,2021-05-06T00:00:00
PL,dolnośląskie,1227,2.22,77,4816,741,13283,2021-05-06T00:00:00
PL,wielkopolskie,278815,2.15,6767,6060,781,15207,2021-05-06T00:00:00
PL,mazowieckie,389012,1.46,8772,10266,894,22458,2021-05-06T00:00:00
