country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,127012,0.0,4518,1122,2,7221,2021-07-12T00:00:00
PL,dolnośląskie,7088,0.0,581,1267,1,8090,2021-07-12T00:00:00
PL,lubuskie,74064,0.01,2049,492,1,2456,2021-07-12T00:00:00
PL,opolskie,69997,0.01,2054,538,1,2225,2021-07-12T00:00:00
PL,zachodniopomorskie,130056,0.01,2928,1001,1,3326,2021-07-12T00:00:00
PL,kujawsko-pomorskie,181196,0.01,4783,927,4,2836,2021-07-12T00:00:00
PL,łódzkie,6046,0.01,506,1405,5,7356,2021-07-12T00:00:00
PL,podkarpackie,126695,0.01,4450,1463,3,3082,2021-07-12T00:00:00
PL,pomorskie,192530,0.01,4483,1892,2,5663,2021-07-12T00:00:00
PL,śląskie,9882,0.0,1263,3036,5,8339,2021-07-12T00:00:00
PL,podlaskie,69975,0.03,2147,526,3,1853,2021-07-12T00:00:00
PL,świętokrzyskie,1973,0.02,352,843,4,1789,2021-07-12T00:00:00
PL,warmińsko-mazurskie,2031,0.02,210,649,3,1791,2021-07-12T00:00:00
PL,mazowieckie,396941,0.01,9443,3713,9,26505,2021-07-12T00:00:00
PL,małopolskie,5621,0.02,598,2487,8,6449,2021-07-12T00:00:00
PL,wielkopolskie,285850,0.02,7367,1687,14,8349,2021-07-12T00:00:00
