country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,małopolskie,8708,0.3,649,2626,108,4971,2021-10-07T00:00:00
PL,zachodniopomorskie,132285,0.61,2957,2020,119,4892,2021-10-07T00:00:00
PL,łódzkie,8172,0.46,549,2876,118,6101,2021-10-07T00:00:00
PL,podkarpackie,128974,0.61,4504,2315,150,3008,2021-10-07T00:00:00
PL,podlaskie,72292,1.55,2179,1458,202,7091,2021-10-07T00:00:00
PL,świętokrzyskie,2569,0.17,382,1160,27,1354,2021-10-07T00:00:00
PL,opolskie,70609,0.24,2074,965,26,1764,2021-10-07T00:00:00
PL,lubuskie,74618,0.27,2059,960,31,2258,2021-10-07T00:00:00
PL,mazowieckie,402628,0.69,9510,6155,413,23903,2021-10-07T00:00:00
PL,lubelskie,132261,2.18,4610,3313,489,11244,2021-10-07T00:00:00
PL,warmińsko-mazurskie,3219,0.34,229,1439,52,2942,2021-10-07T00:00:00
PL,kujawsko-pomorskie,182452,0.32,4825,1938,74,2739,2021-10-07T00:00:00
PL,śląskie,12245,0.17,1312,4093,86,5437,2021-10-07T00:00:00
PL,dolnośląskie,9145,0.28,610,2747,96,6225,2021-10-07T00:00:00
PL,pomorskie,194416,0.35,4516,2185,91,5287,2021-10-07T00:00:00
PL,wielkopolskie,287752,0.25,7407,2755,110,6405,2021-10-07T00:00:00
