country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,125724,0.49,4278,3051,120,3291,2021-05-12T00:00:00
PL,podlaskie,68924,0.94,2061,1415,123,2187,2021-05-12T00:00:00
PL,opolskie,68620,1.27,1955,1619,142,3449,2021-05-12T00:00:00
PL,warmińsko-mazurskie,982,0.88,60,2169,143,2706,2021-05-12T00:00:00
PL,zachodniopomorskie,127997,1.2,2726,2923,248,5325,2021-05-12T00:00:00
PL,kujawsko-pomorskie,179357,1.15,4595,3342,263,4998,2021-05-12T00:00:00
PL,lubelskie,124670,1.14,4286,3078,259,6056,2021-05-12T00:00:00
PL,pomorskie,190308,1.15,4270,4285,288,6600,2021-05-12T00:00:00
PL,małopolskie,2685,0.9,236,4498,338,8697,2021-05-12T00:00:00
PL,łódzkie,2951,1.34,193,4697,375,8539,2021-05-12T00:00:00
PL,dolnośląskie,3458,1.26,214,4655,431,10041,2021-05-12T00:00:00
PL,mazowieckie,392033,0.93,8961,10289,593,20542,2021-05-12T00:00:00
PL,lubuskie,73275,0.5,1932,1634,55,2802,2021-05-12T00:00:00
PL,wielkopolskie,281621,1.49,6958,5606,566,12059,2021-05-12T00:00:00
PL,śląskie,5224,1.41,431,7302,701,13012,2021-05-12T00:00:00
PL,świętokrzyskie,898,0.71,101,1688,96,2641,2021-05-12T00:00:00
