country,nuts_2,cases,deaths,datetime
PL,śląskie,13583,351,2020-07-09T00:00:00
PL,lubuskie,155,0,2020-07-09T00:00:00
PL,małopolskie,1947,45,2020-07-09T00:00:00
PL,warmińsko-mazurskie,278,1,2020-07-09T00:00:00
PL,dolnośląskie,2957,150,2020-07-09T00:00:00
PL,wielkopolskie,3076,179,2020-07-09T00:00:00
PL,łódzkie,3341,184,2020-07-09T00:00:00
PL,mazowieckie,5301,350,2020-07-09T00:00:00
PL,zachodniopomorskie,623,23,2020-07-09T00:00:00
PL,kujawsko-pomorskie,693,49,2020-07-09T00:00:00
PL,pomorskie,693,38,2020-07-09T00:00:00
PL,lubelskie,747,19,2020-07-09T00:00:00
PL,podkarpackie,825,55,2020-07-09T00:00:00
PL,świętokrzyskie,851,41,2020-07-09T00:00:00
PL,podlaskie,895,13,2020-07-09T00:00:00
PL,opolskie,986,53,2020-07-09T00:00:00
