country,nuts_2,cases,deaths,datetime
PL,mazowieckie,10851,430,2020-09-18T00:00:00
PL,warmińsko-mazurskie,1166,10,2020-09-18T00:00:00
PL,zachodniopomorskie,1347,30,2020-09-18T00:00:00
PL,podlaskie,1547,38,2020-09-18T00:00:00
PL,świętokrzyskie,1739,54,2020-09-18T00:00:00
PL,kujawsko-pomorskie,1745,57,2020-09-18T00:00:00
PL,opolskie,1908,71,2020-09-18T00:00:00
PL,lubelskie,1964,32,2020-09-18T00:00:00
PL,śląskie,21477,523,2020-09-18T00:00:00
PL,podkarpackie,3101,109,2020-09-18T00:00:00
PL,pomorskie,3428,52,2020-09-18T00:00:00
PL,dolnośląskie,4550,173,2020-09-18T00:00:00
PL,łódzkie,5820,254,2020-09-18T00:00:00
PL,wielkopolskie,6573,250,2020-09-18T00:00:00
PL,lubuskie,819,17,2020-09-18T00:00:00
PL,małopolskie,9293,170,2020-09-18T00:00:00
