country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,małopolskie,9694,0.34,418,1325,128,8633,2021-01-25T00:00:00
PL,łódzkie,15584,0.48,779,1097,135,10659,2021-01-25T00:00:00
PL,zachodniopomorskie,76764,0.77,1433,925,149,11082,2021-01-25T00:00:00
PL,lubuskie,36197,1.33,893,664,145,4810,2021-01-25T00:00:00
PL,śląskie,19835,0.33,782,1981,174,12740,2021-01-25T00:00:00
PL,dolnośląskie,13291,0.62,464,1774,198,11853,2021-01-25T00:00:00
PL,wielkopolskie,150414,0.57,3733,1656,233,17352,2021-01-25T00:00:00
PL,kujawsko-pomorskie,102180,1.05,2129,1298,232,11660,2021-01-25T00:00:00
PL,pomorskie,99473,1.52,2056,1787,388,14848,2021-01-25T00:00:00
PL,mazowieckie,180869,0.68,4186,2977,420,34707,2021-01-25T00:00:00
PL,świętokrzyskie,3860,0.33,204,619,51,2627,2021-01-25T00:00:00
PL,opolskie,40240,0.46,1166,503,51,3892,2021-01-25T00:00:00
PL,podkarpackie,65178,0.29,2106,719,72,5267,2021-01-25T00:00:00
PL,warmińsko-mazurskie,16651,0.53,525,570,84,8805,2021-01-25T00:00:00
PL,lubelskie,73899,0.37,2330,828,111,7113,2021-01-25T00:00:00
PL,podlaskie,39528,0.81,1026,451,106,4786,2021-01-25T00:00:00
