country,nuts_2,cases,deaths,datetime
PL,podlaskie,12950,189,2020-11-07T00:00:00
PL,warmińsko-mazurskie,13361,169,2020-11-07T00:00:00
PL,opolskie,14383,289,2020-11-07T00:00:00
PL,zachodniopomorskie,16101,170,2020-11-07T00:00:00
PL,świętokrzyskie,16319,299,2020-11-07T00:00:00
PL,lubelskie,27188,406,2020-11-07T00:00:00
PL,pomorskie,29342,391,2020-11-07T00:00:00
PL,podkarpackie,31287,578,2020-11-07T00:00:00
PL,dolnośląskie,31507,508,2020-11-07T00:00:00
PL,kujawsko-pomorskie,32231,218,2020-11-07T00:00:00
PL,łódzkie,38066,507,2020-11-07T00:00:00
PL,wielkopolskie,52147,748,2020-11-07T00:00:00
PL,małopolskie,58422,889,2020-11-07T00:00:00
PL,śląskie,67263,1154,2020-11-07T00:00:00
PL,mazowieckie,71163,978,2020-11-07T00:00:00
PL,lubuskie,9910,143,2020-11-07T00:00:00
