country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,warmińsko-mazurskie,1895,0.07,188,1376,12,1041,2021-06-10T00:00:00
PL,podkarpackie,126530,0.05,4428,2548,13,1459,2021-06-10T00:00:00
PL,lubuskie,74005,0.12,2034,1427,13,1262,2021-06-10T00:00:00
PL,kujawsko-pomorskie,180995,0.07,4746,2443,21,1755,2021-06-10T00:00:00
PL,podlaskie,69846,0.12,2137,1105,17,934,2021-06-10T00:00:00
PL,pomorskie,192340,0.06,4430,3366,22,2988,2021-06-10T00:00:00
PL,świętokrzyskie,1841,0.12,311,1602,15,1093,2021-06-10T00:00:00
PL,małopolskie,5327,0.09,533,3897,43,3570,2021-06-10T00:00:00
PL,łódzkie,5710,0.14,465,3809,66,4531,2021-06-10T00:00:00
PL,dolnośląskie,6742,0.12,516,3093,46,4134,2021-06-10T00:00:00
PL,lubelskie,126691,0.19,4471,2754,50,2442,2021-06-10T00:00:00
PL,mazowieckie,396354,0.08,9361,8396,53,18542,2021-06-10T00:00:00
PL,wielkopolskie,285392,0.12,7295,4131,59,5152,2021-06-10T00:00:00
PL,śląskie,9466,0.1,1176,6350,54,4574,2021-06-10T00:00:00
PL,opolskie,69885,0.09,2036,1416,13,1468,2021-06-10T00:00:00
PL,zachodniopomorskie,129845,0.05,2896,2121,15,2167,2021-06-10T00:00:00
