country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74052,0.0,2045,653,0,2349,2021-07-04T00:00:00
PL,podlaskie,69943,0.0,2147,709,1,1797,2021-07-04T00:00:00
PL,zachodniopomorskie,130027,0.0,2926,1168,0,3275,2021-07-04T00:00:00
PL,podkarpackie,126679,0.0,4449,1874,1,3220,2021-07-04T00:00:00
PL,świętokrzyskie,1957,0.01,351,1178,2,1829,2021-07-04T00:00:00
PL,lubelskie,126981,0.01,4515,1550,3,4223,2021-07-04T00:00:00
PL,warmińsko-mazurskie,1993,0.01,209,770,3,1776,2021-07-04T00:00:00
PL,kujawsko-pomorskie,181159,0.01,4779,1301,3,2938,2021-07-04T00:00:00
PL,małopolskie,5581,0.01,587,3321,3,6700,2021-07-04T00:00:00
PL,wielkopolskie,285783,0.01,7363,2407,8,8262,2021-07-04T00:00:00
PL,opolskie,69981,0.04,2053,690,8,2335,2021-07-04T00:00:00
PL,śląskie,9839,0.01,1260,3522,5,8598,2021-07-04T00:00:00
PL,łódzkie,6004,0.02,498,2038,10,7943,2021-07-04T00:00:00
PL,pomorskie,192500,0.03,4479,2387,8,5956,2021-07-04T00:00:00
PL,dolnośląskie,7043,0.03,563,2164,10,8899,2021-07-04T00:00:00
PL,mazowieckie,396855,0.02,9436,4710,10,26930,2021-07-04T00:00:00
