country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,dolnośląskie,7234,0.04,588,2586,16,7253,2021-07-31T00:00:00
PL,łódzkie,6158,0.05,513,2817,13,6800,2021-07-31T00:00:00
PL,mazowieckie,397220,0.03,9452,5877,21,23132,2021-07-31T00:00:00
PL,śląskie,10087,0.04,1270,4711,30,6025,2021-07-31T00:00:00
PL,lubuskie,74098,0.02,2051,989,3,1892,2021-07-31T00:00:00
PL,małopolskie,5874,0.06,602,3805,24,5096,2021-07-31T00:00:00
PL,opolskie,70028,0.03,2056,922,3,1903,2021-07-31T00:00:00
PL,pomorskie,192662,0.01,4490,2328,4,4152,2021-07-31T00:00:00
PL,świętokrzyskie,2024,0.03,359,1385,6,1545,2021-07-31T00:00:00
PL,wielkopolskie,286018,0.01,7380,2548,8,6610,2021-07-31T00:00:00
PL,podlaskie,70064,0.04,2150,1065,8,2252,2021-07-31T00:00:00
PL,kujawsko-pomorskie,181269,0.03,4788,1890,8,2470,2021-07-31T00:00:00
PL,podkarpackie,126795,0.03,4460,2157,9,2927,2021-07-31T00:00:00
PL,warmińsko-mazurskie,2098,0.06,213,1379,10,1413,2021-07-31T00:00:00
PL,zachodniopomorskie,130139,0.05,2933,1718,10,2668,2021-07-31T00:00:00
PL,lubelskie,127169,0.04,4528,1943,13,3637,2021-07-31T00:00:00
