country,nuts_2,cases,deaths,datetime
PL,małopolskie,10844,191,2020-09-28T00:00:00
PL,mazowieckie,12430,444,2020-09-28T00:00:00
PL,warmińsko-mazurskie,1526,13,2020-09-28T00:00:00
PL,zachodniopomorskie,1680,31,2020-09-28T00:00:00
PL,podlaskie,1940,43,2020-09-28T00:00:00
PL,świętokrzyskie,2029,55,2020-09-28T00:00:00
PL,śląskie,22367,543,2020-09-28T00:00:00
PL,opolskie,2289,79,2020-09-28T00:00:00
PL,kujawsko-pomorskie,2487,67,2020-09-28T00:00:00
PL,lubelskie,2577,38,2020-09-28T00:00:00
PL,podkarpackie,3676,126,2020-09-28T00:00:00
PL,pomorskie,4629,73,2020-09-28T00:00:00
PL,dolnośląskie,5030,176,2020-09-28T00:00:00
PL,łódzkie,6572,275,2020-09-28T00:00:00
PL,wielkopolskie,7591,275,2020-09-28T00:00:00
PL,lubuskie,969,18,2020-09-28T00:00:00
