country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74098,0.0,2051,647,0,1897,2021-08-01T00:00:00
PL,świętokrzyskie,2025,0.01,359,963,1,1489,2021-08-01T00:00:00
PL,małopolskie,5884,0.03,602,3410,14,4983,2021-08-01T00:00:00
PL,śląskie,10097,0.02,1270,3459,11,6002,2021-08-01T00:00:00
PL,podkarpackie,126806,0.05,4460,2330,12,2809,2021-08-01T00:00:00
PL,mazowieckie,397236,0.03,9452,4496,16,22307,2021-08-01T00:00:00
PL,opolskie,70030,0.02,2056,883,3,1873,2021-08-01T00:00:00
PL,podlaskie,70066,0.02,2150,812,3,2030,2021-08-01T00:00:00
PL,łódzkie,6161,0.01,513,2120,5,6824,2021-08-01T00:00:00
PL,warmińsko-mazurskie,2101,0.02,213,714,4,1380,2021-08-01T00:00:00
PL,zachodniopomorskie,130142,0.02,2933,1192,4,2581,2021-08-01T00:00:00
PL,dolnośląskie,7238,0.01,588,1913,5,7124,2021-08-01T00:00:00
PL,kujawsko-pomorskie,181274,0.02,4788,1242,6,2361,2021-08-01T00:00:00
PL,pomorskie,192667,0.02,4490,1920,6,3995,2021-08-01T00:00:00
PL,wielkopolskie,286023,0.01,7380,2080,5,6664,2021-08-01T00:00:00
PL,lubelskie,127176,0.03,4528,1400,7,3490,2021-08-01T00:00:00
