country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,mazowieckie,194026,1.98,4919,7766,1211,26674,2021-02-10T00:00:00
PL,świętokrzyskie,5482,1.07,322,1332,158,2118,2021-02-10T00:00:00
PL,lubuskie,38800,2.55,1020,1794,278,4340,2021-02-10T00:00:00
PL,dolnośląskie,18192,0.93,689,3093,319,7891,2021-02-10T00:00:00
PL,podkarpackie,68242,1.36,2258,2673,353,5197,2021-02-10T00:00:00
PL,podlaskie,42812,2.51,1173,1445,323,4331,2021-02-10T00:00:00
PL,lubelskie,78116,1.53,2640,2486,365,6302,2021-02-10T00:00:00
PL,małopolskie,13673,1.0,615,3147,368,6936,2021-02-10T00:00:00
PL,zachodniopomorskie,81657,2.08,1669,2277,370,7350,2021-02-10T00:00:00
PL,łódzkie,20006,1.53,1086,3410,415,8332,2021-02-10T00:00:00
PL,pomorskie,107374,2.3,2374,3425,571,12684,2021-02-10T00:00:00
PL,kujawsko-pomorskie,109717,2.74,2528,3251,594,9998,2021-02-10T00:00:00
PL,warmińsko-mazurskie,22515,4.27,731,2576,625,7794,2021-02-10T00:00:00
PL,wielkopolskie,158009,1.79,4153,4367,700,12587,2021-02-10T00:00:00
PL,opolskie,41756,0.69,1252,863,79,2493,2021-02-10T00:00:00
PL,śląskie,26927,1.53,1116,5849,745,10202,2021-02-10T00:00:00
