country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74072,0.0,2050,1045,1,2087,2021-07-21T00:00:00
PL,opolskie,70009,0.01,2055,858,3,2077,2021-07-21T00:00:00
PL,śląskie,9954,0.02,1265,4799,13,6712,2021-07-21T00:00:00
PL,zachodniopomorskie,130094,0.06,2932,2017,11,3172,2021-07-21T00:00:00
PL,małopolskie,5697,0.03,601,3324,15,5495,2021-07-21T00:00:00
PL,lubelskie,127077,0.06,4523,1963,15,5246,2021-07-21T00:00:00
PL,dolnośląskie,7160,0.05,585,2769,21,7666,2021-07-21T00:00:00
PL,świętokrzyskie,1995,0.02,358,1388,4,1687,2021-07-21T00:00:00
PL,mazowieckie,397066,0.04,9451,6247,31,23405,2021-07-21T00:00:00
PL,podkarpackie,126728,0.01,4459,2200,7,2902,2021-07-21T00:00:00
PL,warmińsko-mazurskie,2051,0.02,212,1221,6,1782,2021-07-21T00:00:00
PL,kujawsko-pomorskie,181228,0.02,4785,1684,5,2511,2021-07-21T00:00:00
PL,podlaskie,70016,0.04,2149,1007,7,2097,2021-07-21T00:00:00
PL,wielkopolskie,285940,0.02,7374,2738,10,7212,2021-07-21T00:00:00
PL,pomorskie,192579,0.03,4487,2300,9,4513,2021-07-21T00:00:00
PL,łódzkie,6108,0.03,508,2972,10,6760,2021-07-21T00:00:00
