country,nuts_2,cases,deaths,datetime
PL,mazowieckie,10071,419,2020-09-09T00:00:00
PL,warmińsko-mazurskie,1014,9,2020-09-09T00:00:00
PL,zachodniopomorskie,1203,28,2020-09-09T00:00:00
PL,podlaskie,1392,32,2020-09-09T00:00:00
PL,kujawsko-pomorskie,1497,54,2020-09-09T00:00:00
PL,świętokrzyskie,1572,53,2020-09-09T00:00:00
PL,opolskie,1738,64,2020-09-09T00:00:00
PL,lubelskie,1752,28,2020-09-09T00:00:00
PL,śląskie,20958,506,2020-09-09T00:00:00
PL,podkarpackie,2783,94,2020-09-09T00:00:00
PL,pomorskie,2876,50,2020-09-09T00:00:00
PL,dolnośląskie,4278,168,2020-09-09T00:00:00
PL,łódzkie,5534,241,2020-09-09T00:00:00
PL,wielkopolskie,6097,231,2020-09-09T00:00:00
PL,lubuskie,762,17,2020-09-09T00:00:00
PL,małopolskie,8420,153,2020-09-09T00:00:00
