country,nuts_2,cases,deaths,datetime
PL,śląskie,13176,340,2020-07-04T00:00:00
PL,lubuskie,151,0,2020-07-04T00:00:00
PL,małopolskie,1834,44,2020-07-04T00:00:00
PL,warmińsko-mazurskie,271,1,2020-07-04T00:00:00
PL,wielkopolskie,2907,178,2020-07-04T00:00:00
PL,dolnośląskie,2936,149,2020-07-04T00:00:00
PL,łódzkie,3231,175,2020-07-04T00:00:00
PL,mazowieckie,5152,344,2020-07-04T00:00:00
PL,zachodniopomorskie,620,22,2020-07-04T00:00:00
PL,lubelskie,678,18,2020-07-04T00:00:00
PL,kujawsko-pomorskie,679,49,2020-07-04T00:00:00
PL,pomorskie,685,38,2020-07-04T00:00:00
PL,podkarpackie,734,51,2020-07-04T00:00:00
PL,świętokrzyskie,824,40,2020-07-04T00:00:00
PL,podlaskie,874,12,2020-07-04T00:00:00
PL,opolskie,967,51,2020-07-04T00:00:00
