country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,warmińsko-mazurskie,44977,7.85,1079,2890,1149,16321,2021-03-13T00:00:00
PL,łódzkie,36312,4.84,1483,4646,1244,17372,2021-03-13T00:00:00
PL,kujawsko-pomorskie,130319,5.92,3034,4487,1318,16778,2021-03-13T00:00:00
PL,pomorskie,135700,6.37,2984,4576,1534,26690,2021-03-13T00:00:00
PL,małopolskie,34892,4.94,990,5426,1767,23027,2021-03-13T00:00:00
PL,dolnośląskie,39736,5.82,1133,5441,1812,21625,2021-03-13T00:00:00
PL,wielkopolskie,183224,5.22,4725,6237,1903,26425,2021-03-13T00:00:00
PL,śląskie,61619,5.95,1868,8352,2814,32853,2021-03-13T00:00:00
PL,opolskie,46607,3.54,1399,1382,363,4736,2021-03-13T00:00:00
PL,mazowieckie,251055,7.17,6087,12022,4220,61231,2021-03-13T00:00:00
PL,podlaskie,52144,3.64,1487,1524,449,7988,2021-03-13T00:00:00
PL,świętokrzyskie,12254,3.87,515,2265,536,6266,2021-03-13T00:00:00
PL,zachodniopomorskie,93081,3.11,1976,2497,561,10474,2021-03-13T00:00:00
PL,lubuskie,49726,6.46,1275,2193,690,9152,2021-03-13T00:00:00
PL,lubelskie,89490,3.17,3124,3169,711,11163,2021-03-13T00:00:00
PL,podkarpackie,85992,4.18,2684,2804,951,18401,2021-03-13T00:00:00
