country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,wielkopolskie,284139,0.33,7154,3195,131,9213,2021-05-23T00:00:00
PL,śląskie,8150,0.29,916,3918,149,8252,2021-05-23T00:00:00
PL,mazowieckie,394957,0.26,9192,6854,160,19188,2021-05-23T00:00:00
PL,lubuskie,73789,0.17,1999,895,23,1954,2021-05-23T00:00:00
PL,podkarpackie,126250,0.1,4366,1910,27,2243,2021-05-23T00:00:00
PL,warmińsko-mazurskie,1589,0.15,132,989,24,1853,2021-05-23T00:00:00
PL,podlaskie,69542,0.24,2097,939,32,1833,2021-05-23T00:00:00
PL,świętokrzyskie,1535,0.27,227,1207,42,1859,2021-05-23T00:00:00
PL,zachodniopomorskie,129236,0.28,2830,1665,56,4251,2021-05-23T00:00:00
PL,lubelskie,125979,0.24,4383,1818,59,4524,2021-05-23T00:00:00
PL,kujawsko-pomorskie,180530,0.26,4688,1847,59,3172,2021-05-23T00:00:00
PL,opolskie,69473,0.55,2001,1009,57,2573,2021-05-23T00:00:00
PL,dolnośląskie,5753,0.26,395,2831,85,7498,2021-05-23T00:00:00
PL,pomorskie,191816,0.36,4391,3592,104,5022,2021-05-23T00:00:00
PL,małopolskie,4512,0.27,395,3563,106,6073,2021-05-23T00:00:00
PL,łódzkie,4822,0.39,338,2792,117,7175,2021-05-23T00:00:00
