country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,4180,0.89,412,1040,128,3341,2021-10-31T00:00:00
PL,warmińsko-mazurskie,6697,1.22,274,918,188,15206,2021-10-31T00:00:00
PL,małopolskie,13527,1.08,709,2608,401,11877,2021-10-31T00:00:00
PL,łódzkie,13587,1.68,639,2386,444,17226,2021-10-31T00:00:00
PL,dolnośląskie,13818,1.25,647,2056,391,14426,2021-10-31T00:00:00
PL,śląskie,17656,0.86,1397,2882,411,15008,2021-10-31T00:00:00
PL,opolskie,72067,1.5,2092,684,153,4380,2021-10-31T00:00:00
PL,lubuskie,76058,1.01,2070,710,113,5411,2021-10-31T00:00:00
PL,podlaskie,81616,4.86,2274,1732,616,22210,2021-10-31T00:00:00
PL,podkarpackie,133736,1.71,4571,2364,402,11269,2021-10-31T00:00:00
PL,zachodniopomorskie,137516,2.33,2992,1864,426,16192,2021-10-31T00:00:00
PL,lubelskie,152664,5.0,4884,3316,1111,36149,2021-10-31T00:00:00
PL,kujawsko-pomorskie,186015,1.01,4870,1404,227,11030,2021-10-31T00:00:00
PL,pomorskie,199052,1.09,4536,1973,268,15864,2021-10-31T00:00:00
PL,wielkopolskie,292302,1.03,7466,2403,380,17228,2021-10-31T00:00:00
PL,mazowieckie,423276,3.26,9660,7604,1904,66207,2021-10-31T00:00:00
