country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,pomorskie,87414,4.27,1668,3622,1060,14234,2021-01-07T00:00:00
PL,kujawsko-pomorskie,90673,5.21,1648,2957,1159,13727,2021-01-07T00:00:00
PL,zachodniopomorskie,67198,7.82,1106,3323,1415,11857,2021-01-07T00:00:00
PL,mazowieckie,164819,2.71,3567,6506,1571,26486,2021-01-07T00:00:00
PL,wielkopolskie,138049,4.6,3107,4909,1677,16403,2021-01-07T00:00:00
PL,świętokrzyskie,1836,1.47,81,1049,205,2407,2021-01-07T00:00:00
PL,podlaskie,35795,2.31,890,838,291,4158,2021-01-07T00:00:00
PL,opolskie,37725,3.32,1091,1112,344,3058,2021-01-07T00:00:00
PL,lubelskie,68161,1.57,1944,1638,378,6779,2021-01-07T00:00:00
PL,lubuskie,32702,3.75,714,1126,414,4669,2021-01-07T00:00:00
PL,małopolskie,4647,1.33,193,2360,486,7427,2021-01-07T00:00:00
PL,podkarpackie,61580,2.68,1911,2664,661,4105,2021-01-07T00:00:00
PL,dolnośląskie,6639,2.16,240,3139,681,9922,2021-01-07T00:00:00
PL,łódzkie,8601,2.56,341,2988,677,10239,2021-01-07T00:00:00
PL,warmińsko-mazurskie,8951,4.99,216,1747,725,10063,2021-01-07T00:00:00
PL,śląskie,10525,1.9,361,3897,911,12805,2021-01-07T00:00:00
