country,nuts_2,cases,deaths,datetime
PL,śląskie,13671,354,2020-07-10T00:00:00
PL,lubuskie,180,0,2020-07-10T00:00:00
PL,małopolskie,1966,45,2020-07-10T00:00:00
PL,warmińsko-mazurskie,280,1,2020-07-10T00:00:00
PL,dolnośląskie,2970,150,2020-07-10T00:00:00
PL,wielkopolskie,3093,182,2020-07-10T00:00:00
PL,łódzkie,3357,186,2020-07-10T00:00:00
PL,mazowieckie,5324,351,2020-07-10T00:00:00
PL,zachodniopomorskie,631,23,2020-07-10T00:00:00
PL,kujawsko-pomorskie,694,49,2020-07-10T00:00:00
PL,pomorskie,702,38,2020-07-10T00:00:00
PL,lubelskie,760,19,2020-07-10T00:00:00
PL,podkarpackie,841,55,2020-07-10T00:00:00
PL,świętokrzyskie,855,41,2020-07-10T00:00:00
PL,podlaskie,897,15,2020-07-10T00:00:00
PL,opolskie,995,53,2020-07-10T00:00:00
