country,nuts_2,cases,deaths,datetime
PL,opolskie,1009,53,2020-07-12T00:00:00
PL,śląskie,13805,356,2020-07-12T00:00:00
PL,małopolskie,2048,45,2020-07-12T00:00:00
PL,lubuskie,234,0,2020-07-12T00:00:00
PL,warmińsko-mazurskie,282,1,2020-07-12T00:00:00
PL,dolnośląskie,2974,150,2020-07-12T00:00:00
PL,wielkopolskie,3230,185,2020-07-12T00:00:00
PL,łódzkie,3420,187,2020-07-12T00:00:00
PL,mazowieckie,5377,352,2020-07-12T00:00:00
PL,zachodniopomorskie,635,23,2020-07-12T00:00:00
PL,kujawsko-pomorskie,696,49,2020-07-12T00:00:00
PL,pomorskie,711,38,2020-07-12T00:00:00
PL,lubelskie,814,20,2020-07-12T00:00:00
PL,świętokrzyskie,858,41,2020-07-12T00:00:00
PL,podkarpackie,896,55,2020-07-12T00:00:00
PL,podlaskie,902,16,2020-07-12T00:00:00
