country,nuts_2,cases,deaths,datetime
PL,łódzkie,10256,312,2020-10-14T00:00:00
PL,wielkopolskie,12154,392,2020-10-14T00:00:00
PL,małopolskie,18413,270,2020-10-14T00:00:00
PL,lubuskie,1939,25,2020-10-14T00:00:00
PL,mazowieckie,19425,507,2020-10-14T00:00:00
PL,śląskie,26770,627,2020-10-14T00:00:00
PL,warmińsko-mazurskie,2915,43,2020-10-14T00:00:00
PL,zachodniopomorskie,3396,42,2020-10-14T00:00:00
PL,podlaskie,3617,69,2020-10-14T00:00:00
PL,opolskie,3783,106,2020-10-14T00:00:00
PL,świętokrzyskie,4041,85,2020-10-14T00:00:00
PL,lubelskie,5259,85,2020-10-14T00:00:00
PL,kujawsko-pomorskie,6147,107,2020-10-14T00:00:00
PL,podkarpackie,7242,206,2020-10-14T00:00:00
PL,dolnośląskie,7688,199,2020-10-14T00:00:00
PL,pomorskie,8759,142,2020-10-14T00:00:00
