country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,warmińsko-mazurskie,3795,0.73,240,1497,109,3884,2021-10-15T00:00:00
PL,wielkopolskie,288474,0.29,7422,2410,108,7972,2021-10-15T00:00:00
PL,podkarpackie,129702,0.62,4524,2554,162,4323,2021-10-15T00:00:00
PL,śląskie,13066,0.3,1328,3988,153,6338,2021-10-15T00:00:00
PL,małopolskie,9571,0.4,660,2667,144,5291,2021-10-15T00:00:00
PL,zachodniopomorskie,133204,0.82,2967,2106,162,6228,2021-10-15T00:00:00
PL,łódzkie,9037,0.69,571,2625,187,8376,2021-10-15T00:00:00
PL,podlaskie,74044,2.73,2196,1847,342,9397,2021-10-15T00:00:00
PL,lubuskie,74850,0.35,2060,913,38,2378,2021-10-15T00:00:00
PL,świętokrzyskie,2798,0.29,387,1025,41,1567,2021-10-15T00:00:00
PL,opolskie,70804,0.39,2078,863,42,2123,2021-10-15T00:00:00
PL,mazowieckie,405703,0.92,9545,5767,561,28703,2021-10-15T00:00:00
PL,lubelskie,135953,2.89,4679,3329,644,17098,2021-10-15T00:00:00
PL,dolnośląskie,9811,0.33,622,2647,109,6220,2021-10-15T00:00:00
PL,kujawsko-pomorskie,182962,0.47,4836,1749,103,3832,2021-10-15T00:00:00
PL,pomorskie,195231,0.42,4520,2133,103,7216,2021-10-15T00:00:00
