country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,1969,0.0,352,1238,2,1770,2021-07-09T00:00:00
PL,warmińsko-mazurskie,2023,0.0,210,1163,2,1845,2021-07-09T00:00:00
PL,lubuskie,74059,0.01,2049,918,9,2435,2021-07-09T00:00:00
PL,kujawsko-pomorskie,181186,0.05,4783,1702,12,2939,2021-07-09T00:00:00
PL,mazowieckie,396912,0.02,9440,5732,16,26343,2021-07-09T00:00:00
PL,opolskie,69990,0.02,2054,888,4,2313,2021-07-09T00:00:00
PL,podkarpackie,126686,0.01,4449,2044,3,3190,2021-07-09T00:00:00
PL,podlaskie,69966,0.02,2147,905,3,1929,2021-07-09T00:00:00
PL,lubelskie,127003,0.01,4518,1840,7,6355,2021-07-09T00:00:00
PL,małopolskie,5605,0.01,598,3146,5,6680,2021-07-09T00:00:00
PL,pomorskie,192525,0.02,4482,2245,10,5812,2021-07-09T00:00:00
PL,zachodniopomorskie,130050,0.02,2928,1797,9,3335,2021-07-09T00:00:00
PL,łódzkie,6036,0.03,505,2920,25,7641,2021-07-09T00:00:00
PL,dolnośląskie,7071,0.03,579,2699,49,8607,2021-07-09T00:00:00
PL,śląskie,9869,0.02,1263,4770,12,8401,2021-07-09T00:00:00
PL,wielkopolskie,285823,0.02,7367,2779,11,8528,2021-07-09T00:00:00
