country,nuts_2,cases,deaths,datetime
PL,lubuskie,1128,21,2020-10-03T00:00:00
PL,małopolskie,12073,200,2020-10-03T00:00:00
PL,mazowieckie,13531,453,2020-10-03T00:00:00
PL,warmińsko-mazurskie,1893,20,2020-10-03T00:00:00
PL,zachodniopomorskie,2045,36,2020-10-03T00:00:00
PL,śląskie,23167,565,2020-10-03T00:00:00
PL,podlaskie,2330,48,2020-10-03T00:00:00
PL,świętokrzyskie,2350,60,2020-10-03T00:00:00
PL,opolskie,2491,81,2020-10-03T00:00:00
PL,lubelskie,2999,48,2020-10-03T00:00:00
PL,kujawsko-pomorskie,3192,74,2020-10-03T00:00:00
PL,podkarpackie,4351,138,2020-10-03T00:00:00
PL,dolnośląskie,5423,184,2020-10-03T00:00:00
PL,pomorskie,5602,88,2020-10-03T00:00:00
PL,łódzkie,7160,283,2020-10-03T00:00:00
PL,wielkopolskie,8405,305,2020-10-03T00:00:00
