country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,69909,0.0,2039,1300,8,1248,2021-06-15T00:00:00
PL,małopolskie,5402,0.04,549,4391,16,3476,2021-06-15T00:00:00
PL,zachodniopomorskie,129896,0.08,2908,2595,19,1889,2021-06-15T00:00:00
PL,dolnośląskie,6836,0.05,536,3952,23,4401,2021-06-15T00:00:00
PL,wielkopolskie,285510,0.06,7319,4013,22,4662,2021-06-15T00:00:00
PL,śląskie,9583,0.05,1194,6528,39,4164,2021-06-15T00:00:00
PL,lubelskie,126788,0.12,4476,2990,33,3587,2021-06-15T00:00:00
PL,łódzkie,5816,0.11,474,4189,42,4730,2021-06-15T00:00:00
PL,mazowieckie,396544,0.06,9381,8627,51,21281,2021-06-15T00:00:00
PL,lubuskie,74026,0.04,2037,1521,5,1376,2021-06-15T00:00:00
PL,podkarpackie,126581,0.02,4433,2801,33,1455,2021-06-15T00:00:00
PL,podlaskie,69872,0.04,2142,1389,9,831,2021-06-15T00:00:00
PL,świętokrzyskie,1866,0.06,324,1425,10,1574,2021-06-15T00:00:00
PL,kujawsko-pomorskie,181045,0.04,4756,3087,11,1697,2021-06-15T00:00:00
PL,pomorskie,192397,0.04,4439,3867,11,3149,2021-06-15T00:00:00
PL,warmińsko-mazurskie,1927,0.06,195,1797,16,1003,2021-06-15T00:00:00
