country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,41306,1.41,1213,1104,147,2978,2021-02-04T00:00:00
PL,lubuskie,37821,2.39,989,1240,251,4301,2021-02-04T00:00:00
PL,podkarpackie,67037,1.25,2212,1868,299,5001,2021-02-04T00:00:00
PL,małopolskie,12274,0.8,556,2641,320,7589,2021-02-04T00:00:00
PL,łódzkie,18497,1.16,1005,2884,332,9766,2021-02-04T00:00:00
PL,lubelskie,76699,1.4,2533,1929,333,6427,2021-02-04T00:00:00
PL,podlaskie,41658,2.53,1125,1254,324,4626,2021-02-04T00:00:00
PL,zachodniopomorskie,80156,2.01,1598,2255,374,8796,2021-02-04T00:00:00
PL,dolnośląskie,16718,1.34,634,3215,434,9585,2021-02-04T00:00:00
PL,warmińsko-mazurskie,20300,3.4,664,1851,498,8117,2021-02-04T00:00:00
PL,śląskie,24305,1.16,1008,4155,571,11895,2021-02-04T00:00:00
PL,wielkopolskie,155481,1.56,4003,3477,579,15187,2021-02-04T00:00:00
PL,pomorskie,104437,2.4,2272,3007,603,13433,2021-02-04T00:00:00
PL,kujawsko-pomorskie,107179,3.47,2376,3273,779,10799,2021-02-04T00:00:00
PL,świętokrzyskie,4758,0.74,265,1089,110,2256,2021-02-04T00:00:00
PL,mazowieckie,189221,1.77,4716,6441,1076,30424,2021-02-04T00:00:00
