country,nuts_2,cases,deaths,datetime
PL,śląskie,12494,317,2020-06-27T00:00:00
PL,lubuskie,149,0,2020-06-27T00:00:00
PL,małopolskie,1667,44,2020-06-27T00:00:00
PL,warmińsko-mazurskie,236,1,2020-06-27T00:00:00
PL,wielkopolskie,2610,174,2020-06-27T00:00:00
PL,dolnośląskie,2908,139,2020-06-27T00:00:00
PL,łódzkie,3060,161,2020-06-27T00:00:00
PL,mazowieckie,4943,327,2020-06-27T00:00:00
PL,zachodniopomorskie,609,20,2020-06-27T00:00:00
PL,podkarpackie,621,50,2020-06-27T00:00:00
PL,lubelskie,632,17,2020-06-27T00:00:00
PL,pomorskie,653,38,2020-06-27T00:00:00
PL,kujawsko-pomorskie,666,49,2020-06-27T00:00:00
PL,świętokrzyskie,766,37,2020-06-27T00:00:00
PL,podlaskie,787,10,2020-06-27T00:00:00
PL,opolskie,913,51,2020-06-27T00:00:00
