country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,łódzkie,84494,4.47,2406,6333,1192,22367,2021-04-17T00:00:00
PL,małopolskie,99950,3.88,2244,6327,1438,29942,2021-04-17T00:00:00
PL,dolnośląskie,108735,5.26,2053,6573,1630,30720,2021-04-17T00:00:00
PL,wielkopolskie,263953,4.5,6043,7173,1664,37512,2021-04-17T00:00:00
PL,mazowieckie,370864,3.68,7978,11225,2198,49334,2021-04-17T00:00:00
PL,śląskie,182114,5.97,3861,10962,2871,48721,2021-04-17T00:00:00
PL,lubuskie,69510,3.22,1693,2020,350,8295,2021-04-17T00:00:00
PL,podlaskie,66031,2.97,1869,1930,378,6267,2021-04-17T00:00:00
PL,opolskie,63561,3.58,1755,1886,376,8210,2021-04-17T00:00:00
PL,warmińsko-mazurskie,68568,2.49,1618,2060,381,8287,2021-04-17T00:00:00
PL,świętokrzyskie,33202,3.56,1107,2341,482,10113,2021-04-17T00:00:00
PL,podkarpackie,120939,2.6,3734,3485,661,14991,2021-04-17T00:00:00
PL,zachodniopomorskie,120000,3.79,2389,3568,692,12373,2021-04-17T00:00:00
PL,lubelskie,116931,3.44,3905,4229,777,14609,2021-04-17T00:00:00
PL,kujawsko-pomorskie,171000,3.77,4091,4348,827,15542,2021-04-17T00:00:00
PL,pomorskie,182017,3.75,3836,5173,922,17118,2021-04-17T00:00:00
