country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,126423,0.05,4411,2639,16,1750,2021-06-02T00:00:00
PL,świętokrzyskie,1761,0.1,281,1534,18,1187,2021-06-02T00:00:00
PL,warmińsko-mazurskie,1807,0.1,174,1798,19,1334,2021-06-02T00:00:00
PL,opolskie,69758,0.25,2028,1432,31,1810,2021-06-02T00:00:00
PL,podlaskie,69769,0.22,2123,1191,27,1181,2021-06-02T00:00:00
PL,kujawsko-pomorskie,180858,0.13,4728,2983,33,2073,2021-06-02T00:00:00
PL,pomorskie,192227,0.12,4422,3609,30,3875,2021-06-02T00:00:00
PL,lubuskie,73942,0.03,2022,1465,6,1665,2021-06-02T00:00:00
PL,zachodniopomorskie,129696,0.22,2875,2392,43,2892,2021-06-02T00:00:00
PL,lubelskie,126479,0.23,4429,2499,53,2853,2021-06-02T00:00:00
PL,małopolskie,5088,0.14,494,4104,72,4070,2021-06-02T00:00:00
PL,łódzkie,5465,0.25,420,4028,111,5130,2021-06-02T00:00:00
PL,dolnośląskie,6469,0.22,481,3780,82,5187,2021-06-02T00:00:00
PL,wielkopolskie,285041,0.21,7250,4386,87,6707,2021-06-02T00:00:00
PL,śląskie,9139,0.19,1109,6531,116,5832,2021-06-02T00:00:00
PL,mazowieckie,395972,0.16,9313,8829,110,18647,2021-06-02T00:00:00
