country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,małopolskie,8907,0.29,652,2816,115,5311,2021-10-09T00:00:00
PL,zachodniopomorskie,132502,0.6,2958,2060,113,5597,2021-10-09T00:00:00
PL,wielkopolskie,287924,0.3,7412,2431,107,6646,2021-10-09T00:00:00
PL,śląskie,12457,0.24,1318,3706,123,5461,2021-10-09T00:00:00
PL,pomorskie,194614,0.47,4518,2544,119,5810,2021-10-09T00:00:00
PL,opolskie,70643,0.18,2074,829,19,1906,2021-10-09T00:00:00
PL,świętokrzyskie,2616,0.15,382,991,23,1292,2021-10-09T00:00:00
PL,podlaskie,72707,1.9,2180,1390,252,8527,2021-10-09T00:00:00
PL,lubuskie,74670,0.26,2060,935,26,2576,2021-10-09T00:00:00
PL,mazowieckie,403347,0.6,9520,5669,354,26479,2021-10-09T00:00:00
PL,lubelskie,133082,2.15,4624,3278,487,13454,2021-10-09T00:00:00
PL,kujawsko-pomorskie,182585,0.27,4830,1752,61,3142,2021-10-09T00:00:00
PL,podkarpackie,129127,0.38,4506,2163,97,3577,2021-10-09T00:00:00
PL,warmińsko-mazurskie,3355,0.58,231,1433,86,3199,2021-10-09T00:00:00
PL,dolnośląskie,9318,0.3,611,2636,99,6186,2021-10-09T00:00:00
PL,łódzkie,8362,0.4,556,2592,108,6516,2021-10-09T00:00:00
