country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,106358,5.29,3546,3879,1154,17064,2021-04-03T00:00:00
PL,kujawsko-pomorskie,158018,5.44,3606,4983,1484,21705,2021-04-03T00:00:00
PL,podkarpackie,110812,5.89,3263,3535,1337,23434,2021-04-03T00:00:00
PL,łódzkie,66084,6.32,1963,5558,1631,28052,2021-04-03T00:00:00
PL,pomorskie,168421,8.6,3455,6889,2093,28254,2021-04-03T00:00:00
PL,małopolskie,77859,6.72,1555,7011,2426,40601,2021-04-03T00:00:00
PL,dolnośląskie,84203,9.3,1598,7487,2820,39588,2021-04-03T00:00:00
PL,wielkopolskie,236276,7.94,5344,8042,2853,51514,2021-04-03T00:00:00
PL,mazowieckie,335071,7.58,7077,15230,4488,77433,2021-04-03T00:00:00
PL,podlaskie,61196,3.72,1709,1732,479,8163,2021-04-03T00:00:00
PL,śląskie,141225,10.0,2859,11512,4684,66742,2021-04-03T00:00:00
PL,opolskie,57104,6.23,1575,1860,645,9547,2021-04-03T00:00:00
PL,lubuskie,63462,6.86,1503,2751,755,12549,2021-04-03T00:00:00
PL,warmińsko-mazurskie,62127,5.22,1433,2682,779,13399,2021-04-03T00:00:00
PL,świętokrzyskie,25959,6.99,816,2855,974,12653,2021-04-03T00:00:00
PL,zachodniopomorskie,110452,5.45,2197,3284,1001,16391,2021-04-03T00:00:00
