country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,123709,0.56,3982,1566,191,8038,2021-04-26T00:00:00
PL,świętokrzyskie,35767,1.02,1199,971,176,6076,2021-04-26T00:00:00
PL,zachodniopomorskie,123877,1.03,2531,1876,216,8139,2021-04-26T00:00:00
PL,kujawsko-pomorskie,175279,0.88,4274,1229,199,9259,2021-04-26T00:00:00
PL,pomorskie,186128,0.9,4005,2378,241,9816,2021-04-26T00:00:00
PL,wielkopolskie,272887,0.67,6461,2349,263,22458,2021-04-26T00:00:00
PL,łódzkie,90617,1.01,2670,2066,278,13602,2021-04-26T00:00:00
PL,małopolskie,107317,0.95,2489,2953,378,17028,2021-04-26T00:00:00
PL,dolnośląskie,117165,1.14,2298,1956,369,18317,2021-04-26T00:00:00
PL,podlaskie,67479,0.37,1956,536,50,3531,2021-04-26T00:00:00
PL,mazowieckie,382120,0.93,8410,4792,599,27464,2021-04-26T00:00:00
PL,śląskie,196125,1.25,4519,4223,692,27280,2021-04-26T00:00:00
PL,warmińsko-mazurskie,70531,0.41,1690,775,65,4671,2021-04-26T00:00:00
PL,lubelskie,120584,0.41,4072,1092,110,9277,2021-04-26T00:00:00
PL,lubuskie,71592,0.86,1806,1330,105,5012,2021-04-26T00:00:00
PL,opolskie,66089,1.01,1830,1187,109,5207,2021-04-26T00:00:00
