country,nuts_2,cases,deaths,datetime
PL,opolskie,1146,54,2020-07-28T00:00:00
PL,podkarpackie,1207,59,2020-07-28T00:00:00
PL,śląskie,15597,387,2020-07-28T00:00:00
PL,dolnośląskie,3201,152,2020-07-28T00:00:00
PL,małopolskie,3223,54,2020-07-28T00:00:00
PL,warmińsko-mazurskie,343,2,2020-07-28T00:00:00
PL,wielkopolskie,3641,195,2020-07-28T00:00:00
PL,lubuskie,370,8,2020-07-28T00:00:00
PL,łódzkie,3853,204,2020-07-28T00:00:00
PL,mazowieckie,6181,371,2020-07-28T00:00:00
PL,zachodniopomorskie,703,23,2020-07-28T00:00:00
PL,kujawsko-pomorskie,754,50,2020-07-28T00:00:00
PL,pomorskie,847,39,2020-07-28T00:00:00
PL,lubelskie,927,20,2020-07-28T00:00:00
PL,podlaskie,955,19,2020-07-28T00:00:00
PL,świętokrzyskie,956,45,2020-07-28T00:00:00
