country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,małopolskie,104691,3.15,2403,4822,1162,22374,2021-04-22T00:00:00
PL,wielkopolskie,269663,3.67,6334,6219,1329,28296,2021-04-22T00:00:00
PL,dolnośląskie,113954,4.75,2212,6201,1558,23191,2021-04-22T00:00:00
PL,mazowieckie,378039,2.57,8247,10485,1568,35388,2021-04-22T00:00:00
PL,śląskie,191184,4.71,4253,8494,2297,36487,2021-04-22T00:00:00
PL,podlaskie,67002,1.87,1929,1467,239,4817,2021-04-22T00:00:00
PL,warmińsko-mazurskie,69847,1.96,1662,1980,297,6246,2021-04-22T00:00:00
PL,lubuskie,70822,3.47,1768,2076,392,6150,2021-04-22T00:00:00
PL,opolskie,65088,3.67,1810,1658,383,6357,2021-04-22T00:00:00
PL,świętokrzyskie,34842,3.25,1177,2150,435,7880,2021-04-22T00:00:00
PL,podkarpackie,122755,2.29,3901,3186,527,10655,2021-04-22T00:00:00
PL,pomorskie,184608,2.29,3949,3662,586,12820,2021-04-22T00:00:00
PL,lubelskie,119320,2.64,4017,3477,597,11534,2021-04-22T00:00:00
PL,zachodniopomorskie,122459,3.55,2460,3510,669,9973,2021-04-22T00:00:00
PL,kujawsko-pomorskie,173868,3.36,4225,3597,729,12294,2021-04-22T00:00:00
PL,łódzkie,88435,3.68,2578,5023,991,17260,2021-04-22T00:00:00
