country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,105246,5.4,3517,3999,1203,17362,2021-04-02T00:00:00
PL,zachodniopomorskie,109530,6.99,2184,3813,1276,16659,2021-04-02T00:00:00
PL,podkarpackie,109560,6.04,3218,4217,1367,24346,2021-04-02T00:00:00
PL,pomorskie,166403,5.69,3431,6089,1410,30476,2021-04-02T00:00:00
PL,kujawsko-pomorskie,156892,7.71,3564,5059,1645,22439,2021-04-02T00:00:00
PL,łódzkie,64536,7.67,1895,6360,2009,28084,2021-04-02T00:00:00
PL,małopolskie,75564,7.7,1502,7595,2782,41283,2021-04-02T00:00:00
PL,dolnośląskie,81508,10.61,1564,9099,3243,40164,2021-04-02T00:00:00
PL,wielkopolskie,233497,9.75,5292,9480,3522,52468,2021-04-02T00:00:00
PL,mazowieckie,330956,8.22,7000,16432,4772,80196,2021-04-02T00:00:00
PL,podlaskie,60758,3.8,1701,1859,475,8314,2021-04-02T00:00:00
PL,śląskie,136719,10.45,2779,12200,4937,67568,2021-04-02T00:00:00
PL,warmińsko-mazurskie,61385,4.66,1413,2551,706,14364,2021-04-02T00:00:00
PL,opolskie,56493,7.25,1568,2394,762,9586,2021-04-02T00:00:00
PL,lubuskie,62769,7.51,1497,2640,815,12751,2021-04-02T00:00:00
PL,świętokrzyskie,25099,7.02,803,2830,940,12776,2021-04-02T00:00:00
