country,nuts_2,cases,deaths,datetime
PL,śląskie,11955,291,2020-06-22T00:00:00
PL,lubuskie,145,0,2020-06-22T00:00:00
PL,małopolskie,1622,44,2020-06-22T00:00:00
PL,warmińsko-mazurskie,211,1,2020-06-22T00:00:00
PL,wielkopolskie,2474,170,2020-06-22T00:00:00
PL,dolnośląskie,2857,136,2020-06-22T00:00:00
PL,łódzkie,2878,140,2020-06-22T00:00:00
PL,mazowieckie,4759,314,2020-06-22T00:00:00
PL,podkarpackie,557,47,2020-06-22T00:00:00
PL,zachodniopomorskie,597,20,2020-06-22T00:00:00
PL,lubelskie,606,17,2020-06-22T00:00:00
PL,pomorskie,617,38,2020-06-22T00:00:00
PL,kujawsko-pomorskie,652,49,2020-06-22T00:00:00
PL,świętokrzyskie,719,32,2020-06-22T00:00:00
PL,podlaskie,726,10,2020-06-22T00:00:00
PL,opolskie,852,50,2020-06-22T00:00:00
