country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podlaskie,70286,0.08,2154,1021,11,1255,2021-08-26T00:00:00
PL,świętokrzyskie,2140,0.08,362,1110,10,758,2021-08-26T00:00:00
PL,pomorskie,192947,0.05,4492,2232,15,3242,2021-08-26T00:00:00
PL,zachodniopomorskie,130337,0.06,2936,1608,13,1953,2021-08-26T00:00:00
PL,wielkopolskie,286291,0.04,7385,2200,13,4887,2021-08-26T00:00:00
PL,podkarpackie,127107,0.08,4465,2234,19,1702,2021-08-26T00:00:00
PL,łódzkie,6397,0.07,515,2528,26,4101,2021-08-26T00:00:00
PL,dolnośląskie,7512,0.08,593,2443,25,5442,2021-08-26T00:00:00
PL,małopolskie,6444,0.07,606,2875,27,3659,2021-08-26T00:00:00
PL,śląskie,10525,0.06,1279,4118,33,4790,2021-08-26T00:00:00
PL,mazowieckie,397872,0.07,9460,4838,44,16501,2021-08-26T00:00:00
PL,lubuskie,74176,0.06,2054,949,7,1479,2021-08-26T00:00:00
PL,lubelskie,127435,0.03,4534,1765,9,2671,2021-08-26T00:00:00
PL,opolskie,70150,0.07,2057,992,7,1326,2021-08-26T00:00:00
PL,kujawsko-pomorskie,181461,0.04,4793,1565,10,1642,2021-08-26T00:00:00
PL,warmińsko-mazurskie,2247,0.06,219,1493,10,1142,2021-08-26T00:00:00
