country,nuts_2,cases,deaths,datetime
PL,lubuskie,87,0,2020-04-26T00:00:00
PL,warmińsko-mazurskie,146,1,2020-04-26T00:00:00
PL,świętokrzyskie,258,7,2020-04-26T00:00:00
PL,podkarpackie,313,16,2020-04-26T00:00:00
PL,pomorskie,346,3,2020-04-26T00:00:00
PL,lubelskie,351,12,2020-04-26T00:00:00
PL,zachodniopomorskie,355,9,2020-04-26T00:00:00
PL,podlaskie,361,3,2020-04-26T00:00:00
PL,opolskie,363,24,2020-04-26T00:00:00
PL,kujawsko-pomorskie,478,26,2020-04-26T00:00:00
PL,małopolskie,821,27,2020-04-26T00:00:00
PL,łódzkie,855,21,2020-04-26T00:00:00
PL,wielkopolskie,1307,77,2020-04-26T00:00:00
PL,dolnośląskie,1341,41,2020-04-26T00:00:00
PL,śląskie,1887,94,2020-04-26T00:00:00
PL,mazowieckie,2348,174,2020-04-26T00:00:00
