country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,65314,0.64,2109,1718,199,5358,2021-01-26T00:00:00
PL,podlaskie,39673,1.23,1026,1036,163,5403,2021-01-26T00:00:00
PL,małopolskie,9853,0.47,436,2421,202,8986,2021-01-26T00:00:00
PL,łódzkie,15840,1.05,792,2830,302,11289,2021-01-26T00:00:00
PL,zachodniopomorskie,77062,1.76,1445,2109,338,11145,2021-01-26T00:00:00
PL,dolnośląskie,13603,1.08,493,3981,411,12239,2021-01-26T00:00:00
PL,lubelskie,74235,1.6,2348,2226,406,7572,2021-01-26T00:00:00
PL,śląskie,20177,0.76,818,4033,416,13569,2021-01-26T00:00:00
PL,pomorskie,99834,1.54,2081,2682,398,15401,2021-01-26T00:00:00
PL,warmińsko-mazurskie,17034,2.7,548,1860,406,8838,2021-01-26T00:00:00
PL,wielkopolskie,150856,1.26,3746,3700,537,17942,2021-01-26T00:00:00
PL,kujawsko-pomorskie,102632,2.18,2149,2806,582,12163,2021-01-26T00:00:00
PL,mazowieckie,181439,1.05,4220,5458,719,36265,2021-01-26T00:00:00
PL,opolskie,40318,0.8,1176,941,96,3958,2021-01-26T00:00:00
PL,świętokrzyskie,3946,0.7,209,1211,135,2764,2021-01-26T00:00:00
PL,lubuskie,36290,0.92,898,1069,107,4971,2021-01-26T00:00:00
