country,nuts_2,cases,deaths,datetime
PL,kujawsko-pomorskie,10523,125,2020-10-22T00:00:00
PL,dolnośląskie,11449,250,2020-10-22T00:00:00
PL,podkarpackie,12433,285,2020-10-22T00:00:00
PL,pomorskie,12977,198,2020-10-22T00:00:00
PL,łódzkie,15842,343,2020-10-22T00:00:00
PL,wielkopolskie,19243,466,2020-10-22T00:00:00
PL,małopolskie,28342,405,2020-10-22T00:00:00
PL,mazowieckie,29341,571,2020-10-22T00:00:00
PL,śląskie,33856,716,2020-10-22T00:00:00
PL,lubuskie,3490,36,2020-10-22T00:00:00
PL,warmińsko-mazurskie,4735,67,2020-10-22T00:00:00
PL,podlaskie,5229,90,2020-10-22T00:00:00
PL,zachodniopomorskie,5771,59,2020-10-22T00:00:00
PL,opolskie,6302,140,2020-10-22T00:00:00
PL,świętokrzyskie,6472,121,2020-10-22T00:00:00
PL,lubelskie,8681,147,2020-10-22T00:00:00
