country,nuts_2,cases,deaths,datetime
PL,śląskie,104768,1552,2020-11-17T00:00:00
PL,lubuskie,15695,196,2020-11-17T00:00:00
PL,podlaskie,19640,291,2020-11-17T00:00:00
PL,warmińsko-mazurskie,20854,259,2020-11-17T00:00:00
PL,opolskie,21842,444,2020-11-17T00:00:00
PL,świętokrzyskie,23363,394,2020-11-17T00:00:00
PL,zachodniopomorskie,25711,245,2020-11-17T00:00:00
PL,lubelskie,39176,637,2020-11-17T00:00:00
PL,pomorskie,41507,554,2020-11-17T00:00:00
PL,podkarpackie,42778,786,2020-11-17T00:00:00
PL,kujawsko-pomorskie,43262,403,2020-11-17T00:00:00
PL,łódzkie,51895,616,2020-11-17T00:00:00
PL,dolnośląskie,53909,748,2020-11-17T00:00:00
PL,wielkopolskie,76760,1046,2020-11-17T00:00:00
PL,małopolskie,81005,1271,2020-11-17T00:00:00
PL,mazowieckie,90775,1406,2020-11-17T00:00:00
