country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,pomorskie,189915,0.55,4236,2746,139,7127,2021-05-10T00:00:00
PL,małopolskie,2177,0.4,171,3405,149,9164,2021-05-10T00:00:00
PL,zachodniopomorskie,127619,0.83,2702,1700,150,5461,2021-05-10T00:00:00
PL,łódzkie,2327,0.67,134,2309,175,8332,2021-05-10T00:00:00
PL,dolnośląskie,2826,0.69,159,2546,217,10392,2021-05-10T00:00:00
PL,wielkopolskie,280794,0.57,6913,2467,221,12291,2021-05-10T00:00:00
PL,śląskie,4164,0.53,305,4239,287,13148,2021-05-10T00:00:00
PL,mazowieckie,391141,0.59,8893,6459,351,20236,2021-05-10T00:00:00
PL,warmińsko-mazurskie,743,0.29,45,980,50,2810,2021-05-10T00:00:00
PL,lubuskie,73164,0.46,1917,893,51,2944,2021-05-10T00:00:00
PL,podlaskie,68770,0.41,2050,782,63,2231,2021-05-10T00:00:00
PL,świętokrzyskie,731,0.39,80,951,56,2670,2021-05-10T00:00:00
PL,podkarpackie,125549,0.25,4245,1623,68,3450,2021-05-10T00:00:00
PL,opolskie,68410,0.74,1936,1048,78,3292,2021-05-10T00:00:00
PL,lubelskie,124204,0.37,4257,1466,84,6052,2021-05-10T00:00:00
PL,kujawsko-pomorskie,178911,0.46,4552,1343,103,5044,2021-05-10T00:00:00
